web-scraper-order,web-scraper-start-url,plantsLinks,plantsLinks-href
"1665403077-176","https://www.thespruce.com/plants-a-to-z-5116344","Boxelder Acer negundo","https://www.thespruce.com/boxelder-tree-plant-profile-5088229"
"1665403077-177","https://www.thespruce.com/plants-a-to-z-5116344","Boxwood Buxus","https://www.thespruce.com/english-boxwood-shrubs-2132072"
"1665403077-178","https://www.thespruce.com/plants-a-to-z-5116344","Brahmi Bacopa monnieri","https://www.thespruce.com/water-hyssop-plant-profile-5025059"
"1665403077-179","https://www.thespruce.com/plants-a-to-z-5116344","Brain Cactus Stenocactus multicostatus","https://www.thespruce.com/grow-stenocactus-species-1902592"
"1665403077-180","https://www.thespruce.com/plants-a-to-z-5116344","Brass Buttons Leptinella squalida","https://www.thespruce.com/brass-buttons-plant-care-and-growing-guide-4684970"
"1665403077-181","https://www.thespruce.com/plants-a-to-z-5116344","Bridal Wreath Spiraea prunifolia","https://www.thespruce.com/bridal-wreath-spirea-growing-tips-3269204"
"1665403077-182","https://www.thespruce.com/plants-a-to-z-5116344","Bright Eyes Thunbergia alata","https://www.thespruce.com/black-eyed-susan-vine-thunbergia-alata-1402901"
"1665403077-183","https://www.thespruce.com/plants-a-to-z-5116344","Broccoli Brassica oleracea","https://www.thespruce.com/growing-broccoli-plants-in-the-vegetable-garden-1403457"
"1665403077-184","https://www.thespruce.com/plants-a-to-z-5116344","Bromeliad Bromeliaceae genera","https://www.thespruce.com/grow-bromeliads-indoors-1902667"
"1665403077-185","https://www.thespruce.com/plants-a-to-z-5116344","Broom Cytisus and genista","https://www.thespruce.com/growing-broom-plants-5089367"
"1665403077-186","https://www.thespruce.com/plants-a-to-z-5116344","Browallia Browallia speciosa","https://www.thespruce.com/browallia-plant-profile-4800592"
"1665403077-187","https://www.thespruce.com/plants-a-to-z-5116344","Brown Betty Rudbeckia hirta","https://www.thespruce.com/choosing-and-growing-black-eyed-susan-1402860"
"1665403077-188","https://www.thespruce.com/plants-a-to-z-5116344","Brown-Eyed Susan Rudbeckia triloba","https://www.thespruce.com/brown-eyed-susan-profile-5181700"
"1665403077-189","https://www.thespruce.com/plants-a-to-z-5116344","Brugmansia Brugmansia","https://www.thespruce.com/angels-trumpet-brugmansia-spp-3269243"
"1665403077-190","https://www.thespruce.com/plants-a-to-z-5116344","Brunnera Brunnera macrophylla","https://www.thespruce.com/growing-brunnera-1402835"
"1665403077-191","https://www.thespruce.com/plants-a-to-z-5116344","Brussels Sprouts Brassica oleracea","https://www.thespruce.com/growing-brussels-sprouts-1403442"
"1665403077-192","https://www.thespruce.com/plants-a-to-z-5116344","Bulbous Air Plant Tillandsia bulbosa","https://www.thespruce.com/growing-tillandsia-bulbosa-5083009"
"1665403077-193","https://www.thespruce.com/plants-a-to-z-5116344","Bulrush Typha latifolia","https://www.thespruce.com/growing-common-cattail-plants-5088737"
"1665403077-194","https://www.thespruce.com/plants-a-to-z-5116344","Bunny Ear Cactus Opuntia microdasys","https://www.thespruce.com/bunny-ear-cactus-guide-5190802"
"1665403077-195","https://www.thespruce.com/plants-a-to-z-5116344","Bur Oak Quercus macrocarpa","https://www.thespruce.com/growing-bur-oak-5091583"
"1665403077-196","https://www.thespruce.com/plants-a-to-z-5116344","Burro's Tail Sedum morganianum","https://www.thespruce.com/grow-sedum-morganianum-1902975"
"1665403077-197","https://www.thespruce.com/plants-a-to-z-5116344","Buttercrunch Lettuce Latuca sativa var. capitata","https://www.thespruce.com/how-to-grow-and-care-for-buttercrunch-lettuce-4767592"
"1665403077-198","https://www.thespruce.com/plants-a-to-z-5116344","Buttercup Winter Hazel Corylopsis pauciflora","https://www.thespruce.com/growing-winter-hazel-5083013"
"1665403077-199","https://www.thespruce.com/plants-a-to-z-5116344","Butterfly Bush Buddleia davidii","https://www.thespruce.com/types-of-butterfly-bush-2132429"
"1665403077-200","https://www.thespruce.com/plants-a-to-z-5116344","Butterfly Orchid Psychopsis","https://www.thespruce.com/psychopsis-orchid-plant-profile-5071728"
"1665403077-201","https://www.thespruce.com/plants-a-to-z-5116344","Butterfly Weed Asclepias tuberosa","https://www.thespruce.com/growing-butterfly-weed-in-your-garden-2539531"
"1665403077-202","https://www.thespruce.com/plants-a-to-z-5116344","Butternut Squash Cucurbita moschata","https://www.thespruce.com/butternut-squash-plant-5070478"
"1665403077-203","https://www.thespruce.com/plants-a-to-z-5116344","Buttonbush Cephalanthus occidentalis","https://www.thespruce.com/buttonbush-growing-guide-5323850"
"1665403077-204","https://www.thespruce.com/plants-a-to-z-5116344","Cabbage Brassica oleracea","https://www.thespruce.com/growing-and-caring-for-cabbage-plants-1402815"
"1665403077-205","https://www.thespruce.com/plants-a-to-z-5116344","Cactus Cactaceae","https://www.thespruce.com/how-to-grow-cactus-1902954"
"1665403077-206","https://www.thespruce.com/plants-a-to-z-5116344","Caladium Caladium","https://www.thespruce.com/how-to-grow-caladium-1902744"
"1665403077-207","https://www.thespruce.com/plants-a-to-z-5116344","Calamus Acorus","https://www.thespruce.com/grow-and-use-ogon-golden-variegated-sweet-flag-4105078"
"1665403077-208","https://www.thespruce.com/plants-a-to-z-5116344","Calathea 'White Fusion' Calathea lietzei","https://www.thespruce.com/growing-calathea-white-fusion-plants-5088748"
"1665403077-209","https://www.thespruce.com/plants-a-to-z-5116344","Calathea Orbifolia Calathea Orbifolia","https://www.thespruce.com/calathea-orbifolia-growing-guide-5270824"
"1665403077-210","https://www.thespruce.com/plants-a-to-z-5116344","Calendula Calendula officinalis","https://www.thespruce.com/growing-and-using-calendula-1402626"
"1665403077-211","https://www.thespruce.com/plants-a-to-z-5116344","Calibrachoa Calibrachoa group","https://www.thespruce.com/calibrachoa-great-container-plants-4125238"
"1665403077-212","https://www.thespruce.com/plants-a-to-z-5116344","California Fan Palms Washingtonia filifera","https://www.thespruce.com/washington-filifera-california-fan-palm-guide-5214258"
"1665403077-213","https://www.thespruce.com/plants-a-to-z-5116344","California Juniper Juniperus californica","https://www.thespruce.com/california-juniper-plant-care-5078668"
"1665403077-214","https://www.thespruce.com/plants-a-to-z-5116344","California Lilac Ceanothus","https://www.thespruce.com/ceanothus-california-lilac-growing-guide-5212344"
"1665403077-215","https://www.thespruce.com/plants-a-to-z-5116344","Callery Pear Prunus calleryana","https://www.thespruce.com/how-to-grow-callery-pear-tree-5076954"
"1665403077-216","https://www.thespruce.com/plants-a-to-z-5116344","Calypso Orchid Calypso bulbosa","https://www.thespruce.com/grow-calypso-plants-3960435"
"1665403077-217","https://www.thespruce.com/plants-a-to-z-5116344","Camellia Camellia","https://www.thespruce.com/camellia-flowers-1316021"
"1665403077-218","https://www.thespruce.com/plants-a-to-z-5116344","Camperdown Elm Ulmus glabra 'camperdownii'","https://www.thespruce.com/camperdown-elm-plant-profile-5071063"
"1665403077-219","https://www.thespruce.com/plants-a-to-z-5116344","Camphor Cinnamomum camphora","https://www.thespruce.com/camphor-tree-guide-5120681"
"1665403077-220","https://www.thespruce.com/plants-a-to-z-5116344","Campion Silene","https://www.thespruce.com/silene-plant-profile-5070414"
"1665403077-221","https://www.thespruce.com/plants-a-to-z-5116344","Canada Wild Rye Elymus canadensis","https://www.thespruce.com/canadian-wild-rye-plant-care-5078670"
"1665403077-222","https://www.thespruce.com/plants-a-to-z-5116344","Candlestick Plant Plectranthus barbatus","https://www.thespruce.com/growing-blue-spur-flowers-5085268"
"1665403077-223","https://www.thespruce.com/plants-a-to-z-5116344","Candy Corn Plant Cuphea micropetala","https://www.thespruce.com/candy-corn-plant-profile-4587349"
"1665403077-224","https://www.thespruce.com/plants-a-to-z-5116344","Candytuft Iberis sempervirens","https://www.thespruce.com/candytuft-flowers-for-your-garden-2132549"
"1665403077-225","https://www.thespruce.com/plants-a-to-z-5116344","Canna Canna","https://www.thespruce.com/growing-canna-lilies-in-containers-847913"
"1665403077-226","https://www.thespruce.com/plants-a-to-z-5116344","Canna Lily Canna x generalis","https://www.thespruce.com/growing-cannas-1402837"
"1665403077-227","https://www.thespruce.com/plants-a-to-z-5116344","Cantaloupe Cucumis melo","https://www.thespruce.com/growing-cantaloupe-plants-5087082"
"1665403077-228","https://www.thespruce.com/plants-a-to-z-5116344","Canterbury Bells Campanula medium","https://www.thespruce.com/canterbury-bells-profile-4685601"
"1665403077-229","https://www.thespruce.com/plants-a-to-z-5116344","Cape Honeysuckle Tecoma capensis","https://www.thespruce.com/cape-honeysuckle-growing-tips-3269216"
"1665403077-230","https://www.thespruce.com/plants-a-to-z-5116344","Caper Bush Capparis spinosa","https://www.thespruce.com/caper-bush-care-and-growing-guide-5073162"
"1665403077-231","https://www.thespruce.com/plants-a-to-z-5116344","Cardamom Elettaria Cardamomum","https://www.thespruce.com/cardamom-plant-profile-5185720"
"1665403077-232","https://www.thespruce.com/plants-a-to-z-5116344","Cardboard Palm Zamia furfuracea","https://www.thespruce.com/grow-zamia-indoors-1902536"
"1665403077-233","https://www.thespruce.com/plants-a-to-z-5116344","Cardinal Climber Ipomoea multifida","https://www.thespruce.com/cardinal-climber-1402903"
"1665403077-234","https://www.thespruce.com/plants-a-to-z-5116344","Cardinal Flower Lobelia cardinalis","https://www.thespruce.com/growing-cardinal-flowers-5093922"
"1665403077-235","https://www.thespruce.com/plants-a-to-z-5116344","Carnations Dianthus caryophyllus","https://www.thespruce.com/carnation-plant-profile-5111942"
"1665403077-236","https://www.thespruce.com/plants-a-to-z-5116344","Carolina Allspice Calycanthus floridus","https://www.thespruce.com/carolina-allspice-growing-guide-5213158"
"1665403077-237","https://www.thespruce.com/plants-a-to-z-5116344","Carolina Silverbell Halesia carolina","https://www.thespruce.com/carolina-silverbell-growing-profile-3269329"
"1665403077-238","https://www.thespruce.com/plants-a-to-z-5116344","Carpet Grass Axonopus fissifolius","https://www.thespruce.com/carpetgrass-care-and-growing-guide-5074511"
"1665403077-239","https://www.thespruce.com/plants-a-to-z-5116344","Carrion Flower Huernia zebrina","https://www.thespruce.com/huernia-zebrina-plant-profile-5072428"
"1665403077-240","https://www.thespruce.com/plants-a-to-z-5116344","Carrot Daucus carota","https://www.thespruce.com/how-to-grow-carrots-in-the-vegetable-garden-1403472"
"1665403077-241","https://www.thespruce.com/plants-a-to-z-5116344","Casa Blanca Lily Lilium 'Casa Blanca'","https://www.thespruce.com/growing-casa-blanca-lily-5115552"
"1665403077-242","https://www.thespruce.com/plants-a-to-z-5116344","Cassia Senna didymobotrya","https://www.thespruce.com/growing-popcorn-plants-5082983"
"1665403077-243","https://www.thespruce.com/plants-a-to-z-5116344","Cast Iron Plant Aspidistra elatior","https://www.thespruce.com/grow-cast-iron-plants-aspidistra-1902740"
"1665403077-244","https://www.thespruce.com/plants-a-to-z-5116344","Cat's Claw Gloriosa superba","https://www.thespruce.com/growing-the-gloriosa-lily-5105298"
"1665403077-245","https://www.thespruce.com/plants-a-to-z-5116344","Catalpa Catalpa","https://www.thespruce.com/catalpa-growing-guide-5199828"
"1665403077-246","https://www.thespruce.com/plants-a-to-z-5116344","Catalpa Catalpa speciosa","https://www.thespruce.com/northern-catalp-tree-profile-5072953"
"1665403077-247","https://www.thespruce.com/plants-a-to-z-5116344","Catawba Rhododendron Rhododendron catawbiense","https://www.thespruce.com/catawba-rhododendron-plant-4844412"
"1665403077-248","https://www.thespruce.com/plants-a-to-z-5116344","Catmint Nepeta","https://www.thespruce.com/catmints-nepeta-1402851"
"1665403077-249","https://www.thespruce.com/plants-a-to-z-5116344","Catnip Nepeta cataria","https://www.thespruce.com/how-to-grow-catnip-plants-2132328"
"1665403077-250","https://www.thespruce.com/plants-a-to-z-5116344","Cauliflower Brassica oleracea","https://www.thespruce.com/how-to-grow-cauliflower-1403494"
"1665403077-251","https://www.thespruce.com/plants-a-to-z-5116344","Cayenne Pepper Capsicum annuum","https://www.thespruce.com/growing-cayenne-pepper-plant-5089794"
"1665403077-252","https://www.thespruce.com/plants-a-to-z-5116344","Cebu Blue Pothos Epipremnum pinnatum 'Cebu Blue'","https://www.thespruce.com/cebu-blue-pothos-growing-guide-5218378"
"1665403077-253","https://www.thespruce.com/plants-a-to-z-5116344","Cedar Of Lebanon Cedrus libani","https://www.thespruce.com/cedar-of-lebanon-growing-tips-3269305"
"1665403077-254","https://www.thespruce.com/plants-a-to-z-5116344","Celebrity Tomato Solanum lycopersicum, cultivar 'Celebrity'","https://www.thespruce.com/how-to-grow-and-care-for-celebrity-tomatoes-5191303"
"1665403077-255","https://www.thespruce.com/plants-a-to-z-5116344","Centipede Grass Eremochloa ophiuroides","https://www.thespruce.com/growing-centipede-grass-5092692"
"1665403077-256","https://www.thespruce.com/plants-a-to-z-5116344","Century Plant Agave americana","https://www.thespruce.com/century-plant-growing-guide-5204162"
"1665403077-257","https://www.thespruce.com/plants-a-to-z-5116344","Cherimoya Annona cherimola","https://www.thespruce.com/cherimoya-growing-guide-5195085"
"1665403077-259","https://www.thespruce.com/plants-a-to-z-5116344","Cherry Laurel Prunus laurocerasus","https://www.thespruce.com/how-to-grow-cherry-laurel-5094726"
"1665403077-260","https://www.thespruce.com/plants-a-to-z-5116344","Cherry Plum Prunus cerasifera","https://www.thespruce.com/purple-leaf-plum-growing-tips-3269344"
"1665403077-261","https://www.thespruce.com/plants-a-to-z-5116344","Cherry Tomato Solanum lycopersicum","https://www.thespruce.com/growing-and-caring-for-cherry-tomatoes-5078331"
"1665403077-262","https://www.thespruce.com/plants-a-to-z-5116344","Cherry Tree Bonsai Prunus bonsai","https://www.thespruce.com/growing-cherry-tree-bonsai-5085315"
"1665403077-263","https://www.thespruce.com/plants-a-to-z-5116344","Chia Salvia hispanica","https://www.thespruce.com/how-to-grow-chia-seeds-5082971"
"1665403077-264","https://www.thespruce.com/plants-a-to-z-5116344","Chicken Gizzard Iresine herbstii","https://www.thespruce.com/grow-blood-leaf-indoors-1902571"
"1665403077-265","https://www.thespruce.com/plants-a-to-z-5116344","Chickpea Plant Cicer arietinum","https://www.thespruce.com/chickpea-care-guide-6456180"
"1665403077-266","https://www.thespruce.com/plants-a-to-z-5116344","Chilean Bellflower Nolana","https://www.thespruce.com/nolana-plant-profile-5070287"
"1665403077-267","https://www.thespruce.com/plants-a-to-z-5116344","Chili Capsicum","https://www.thespruce.com/growing-hot-peppers-1403470"
"1665403077-268","https://www.thespruce.com/plants-a-to-z-5116344","China Doll Plant Radermachera sinica","https://www.thespruce.com/china-doll-plant-care-4772737"
"1665403077-269","https://www.thespruce.com/plants-a-to-z-5116344","China Rose Hibiscus rosa-sinensis","https://www.thespruce.com/caring-for-hibiscus-847914"
"1665403077-270","https://www.thespruce.com/plants-a-to-z-5116344","Chinese Chestnut Castanea mollissima","https://www.thespruce.com/growing-chinese-chestnut-trees-5114488"
"1665403077-271","https://www.thespruce.com/plants-a-to-z-5116344","Chinese Dwarf Banana Tree Musa lasiocarpa","https://www.thespruce.com/growing-chinese-dwarf-banana-trees-5079951"
"1665403077-272","https://www.thespruce.com/plants-a-to-z-5116344","Chinese Elm Ulmus parvifolia","https://www.thespruce.com/growing-lacebark-elm-5113712"
"1665403077-273","https://www.thespruce.com/plants-a-to-z-5116344","Chinese Evergreen Aglaonema commutatum","https://www.thespruce.com/grow-aglaonema-houseplants-1902734"
"1665403077-274","https://www.thespruce.com/plants-a-to-z-5116344","Chinese Fan Palm Livistona chinensis","https://www.thespruce.com/grow-chinese-fan-palm-1902543"
