,web-scraper-order,web-scraper-start-url,link,link-href,image-src
1254,1667847492-17024,https://www.thespruce.com/plants-a-to-z-5116344,Asters Symphyotrichum,https://www.thespruce.com/perennial-aster-flower-plants-1316032,https://www.thespruce.com/thmb/Yb7RkKwxllhPqvA5I-EbWER6QUc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/perennial-aster-flower-plants-1316032-09-6905263719b8434a95974a24ee7218e5.jpg
1253,1667847490-17023,https://www.thespruce.com/plants-a-to-z-5116344,Astilbe Astilbe,https://www.thespruce.com/growing-astible-plants-1402833,https://www.thespruce.com/thmb/ldrq2lk6FLnbtm80FwuJUkEdy4M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-astible-plants-1402833-01-e4834dcbcd884f638ba7c7ae04570336.jpg
1252,1667847487-17022,https://www.thespruce.com/plants-a-to-z-5116344,Aubrieta Aubrieta,https://www.thespruce.com/aubrieta-profile-4688622,https://www.thespruce.com/thmb/KJxXi01RpS2LneGLz7p4BhSALrc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/aubrieta-profile-4688622_01-55f4c26b4e7e403c8b5ff7130908e9da.jpg
1251,1667847484-17021,https://www.thespruce.com/plants-a-to-z-5116344,Australian Tree Fern Cyathea cooperi,https://www.thespruce.com/australian-tree-fern-overview-1902715,https://www.thespruce.com/thmb/1TX8o9p21E3oqVGQzdkanG34uuA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/australian-tree-fern-overview-1902715-hero-b83413216eed46eaa7ca102848717694.jpg
1250,1667847482-17020,https://www.thespruce.com/plants-a-to-z-5116344,Austrian Pine Pinus nigra,https://www.thespruce.com/growing-the-austrian-pine-home-garden-3269314,https://www.thespruce.com/thmb/N0JX0WPT9XsJu9kYiL_iEXvlUdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-the-austrian-pine-home-garden-3269314-4-c58c565338b74d21ac348c472f8bb169.jpg
1249,1667847479-17019,https://www.thespruce.com/plants-a-to-z-5116344,Autograph Tree Clusia rosea,https://www.thespruce.com/growing-clusia-species-indoors-1902545,https://www.thespruce.com/thmb/hRPlb-KAgmuauAZqtZD1zPInDsg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-clusia-species-indoors-1902545-04-c34f4bb566bb40bfb921f3be50dd0193.jpg
1248,1667847476-17018,https://www.thespruce.com/plants-a-to-z-5116344,Autumn Blaze Maple Tree Acer x freemanii,https://www.thespruce.com/autumn-blaze-maple-trees-2132093,https://www.thespruce.com/thmb/DQSe2rhgMn3T6UU6xkdMZx_Dsmg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/autumn-blaze-maple-trees-2132093-hero-fa089ca1b33645028d65d2876d1dae2e.jpg
1247,1667847474-17017,https://www.thespruce.com/plants-a-to-z-5116344,Autumn Fern Dryopteris erythrosora,https://www.thespruce.com/autumn-fern-growing-guide-5270039,https://www.thespruce.com/thmb/46ADOyGhyoEMd9httbIcUhuGydM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/autumn-fern-growing-guide-5270039-hero-eba91988dcae47dc863009acc58f5c31.jpg
1246,1667847471-17016,https://www.thespruce.com/plants-a-to-z-5116344,Autumn Sage Salvia greggii,https://www.thespruce.com/growing-autumn-sage-5113370,https://www.thespruce.com/thmb/U5X1lmgTSMok5hP2kh5jharegmI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-autumn-sage-5113370-hero-d944b9a247374db8810ee41d3b454880.jpg
1245,1667847469-17015,https://www.thespruce.com/plants-a-to-z-5116344,Avocado Persea americana,https://www.thespruce.com/avocado-tree-growing-guide-5214445,https://www.thespruce.com/thmb/XFFCI9zUSuoPbzFo3JvCGeghnCs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/avocado-tree-growing-guide-5214445-hero-dafd213839f946d08196e4b48db7b106.jpg
1244,1667847466-17014,https://www.thespruce.com/plants-a-to-z-5116344,Azalea Rhododendron,https://www.thespruce.com/how-to-care-for-azaleas-5074145,https://www.thespruce.com/thmb/siMuSX3UhTdWAT4U8xXk6xmISPQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-care-for-azaleas-5074145-06-d004727782d94545936f4d7352ced9f3.jpg
1243,1667847464-17013,https://www.thespruce.com/plants-a-to-z-5116344,Baby Rubber Plant Peperomia,https://www.thespruce.com/peperomia-plant-4584414,https://www.thespruce.com/thmb/9yMnpMCy4dZiUdK8SXcAR6HdsDg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/peperomia-plant-4584414-10-e05d776cfe614311932bc4d25f0bd768.jpg
1242,1667847461-17012,https://www.thespruce.com/plants-a-to-z-5116344,Baby Rubber Plant Peperomia Obtusifolia,https://www.thespruce.com/peperomia-obtusifolia-growing-guide-5271088,https://www.thespruce.com/thmb/E8rKN8ii93p3MyRbMLZyJg9yTmM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/peperomia-obtusifolia-growing-guide-5271088-hero-4b5c709b63414d48b097f8f27102fdf4.JPG
1241,1667847459-17011,https://www.thespruce.com/plants-a-to-z-5116344,Baby Tears Soleirolia soleirolii,https://www.thespruce.com/baby-tears-plant-4582879,https://www.thespruce.com/thmb/HfK-NOyU_iPGxZBIcj6jtjNjU4k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/baby-tears-plant-4582879-01-966c6024c3a649919378f019971b204c.jpg
1240,1667847456-17010,https://www.thespruce.com/plants-a-to-z-5116344,Baby Toes Fenestraria rhopalophylla,https://www.thespruce.com/baby-toes-succulents-profile-5181590,https://www.thespruce.com/thmb/qGt2NkdGdVCieeofEC4sZR__27Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/baby-toes-succulents-profile-5181590-hero-6f9965cac18e456ab261355fb3c92a29.JPG
1239,1667847453-17009,https://www.thespruce.com/plants-a-to-z-5116344,Baby's Breath Gypsophila,https://www.thespruce.com/babys-breath-garden-favorite-4082480,https://www.thespruce.com/thmb/yq-la845wLegXJdYTsf4PCArUoQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/babys-breath-garden-favorite-4082480-hero-3541658fa2994c57b0b7bea92973f2b8.JPG
1238,1667847451-17008,https://www.thespruce.com/plants-a-to-z-5116344,Bachelor's Button Centaurea cyanus,https://www.thespruce.com/grow-bachelors-buttons-1315694,https://www.thespruce.com/thmb/es4IbUCcpCWdmkOvBKOIC7_bU3c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-bachelors-buttons-1315694-01-8f93171a0b8d4d24be5ca7495ca74bb4.jpg
1237,1667847448-17007,https://www.thespruce.com/plants-a-to-z-5116344,Bahia Grass Paspalum notatum,https://www.thespruce.com/growing-bahia-grass-5093956,https://www.thespruce.com/thmb/7Oei5hEFzZS16QEA5Q01BmsXLas=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-bahia-grass-5093956-hero-d961302ac698404c891924c1abf0c8ab.jpg
1236,1667847446-17006,https://www.thespruce.com/plants-a-to-z-5116344,Bald Cypress Taxodium distichum,https://www.thespruce.com/bald-cypress-care-and-growing-guide-5115478,https://www.thespruce.com/thmb/ee1WSJyn-vkh79DLl13pv4eRo0Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bald-cypress-care-and-growing-guide-5115478-hero-d4ec0289ceb94aa4a16e8c04f1d60c04.JPG
1235,1667847443-17005,https://www.thespruce.com/plants-a-to-z-5116344,Ball Cactus Parodia magnifica,https://www.thespruce.com/grow-parodia-cacti-indoors-1902591,https://www.thespruce.com/thmb/BL7So3PESKMkJHsC5nNHP-cBzjw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-parodia-cacti-indoors-1902591-2-4dc216d2fc7743f598b97b9f617c6867.jpg
1234,1667847441-17004,https://www.thespruce.com/plants-a-to-z-5116344,Balloon Flower Platycodon grandiflorus,https://www.thespruce.com/how-to-grow-balloon-flowers-4125528,https://www.thespruce.com/thmb/qrZpmMnHm51h-wydd41yLQaiwj0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-balloon-flowers-4125528-4-90d4ad081fd24025a336c0abef3a0bdb.jpg
1233,1667847438-17003,https://www.thespruce.com/plants-a-to-z-5116344,Balm of Gilead Populus x jackii,https://www.thespruce.com/balm-of-gilead-growing-guide-5199394,https://www.thespruce.com/thmb/UbZXIhxZDyTj7rzHeQbO-7vlDWE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/balm-of-gilead-growing-guide-5199394-hero-e2d85e7cf4c5494f8d1377a7e062c819.jpg
1232,1667847435-17002,https://www.thespruce.com/plants-a-to-z-5116344,Balsam Fir Abies balsamea,https://www.thespruce.com/balsam-fir-care-guide-5199198,https://www.thespruce.com/thmb/wlnbVYkLnZ5KfwESoMTjMYWqvfI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/balsam-fir-care-guide-5199198-hero-8f674aa2717d4ebe98851ead4d0a3e84.jpg
1231,1667847432-17001,https://www.thespruce.com/plants-a-to-z-5116344,Bamboo Phyllostachys aurea,https://www.thespruce.com/grow-bamboo-inside-1902611,https://www.thespruce.com/thmb/414Bn0xSyfj9-YwgWl7XTQrO4_E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-golden-bamboo-5077107-06-acb4bd1b5f46465d94e00d17ed0b025c.jpg
1230,1667847430-17000,https://www.thespruce.com/plants-a-to-z-5116344,Bamboo Palm Chamaedorea seifrizii,https://www.thespruce.com/bamboo-palms-profile-5120252,https://www.thespruce.com/thmb/IeVxG03nDrowE_PrIugyb53-aHc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bamboo-palms-profile-5120252-hero-9d21104511ac4b4f955d1ce44231e27c.jpg
1229,1667847427-16999,https://www.thespruce.com/plants-a-to-z-5116344,Banana Musa,https://www.thespruce.com/banana-tree-growing-profile-3269353,https://www.thespruce.com/thmb/iiXpL46XEXlfra_RdcqE5F4KXHg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/banana-tree-growing-profile-3269353-04-f45b07821d1d4f2bb3004d1daec0df4e.jpg
1228,1667847425-16998,https://www.thespruce.com/plants-a-to-z-5116344,Banana Yucca Yucca baccata,https://www.thespruce.com/growing-yucca-baccata-5079092,https://www.thespruce.com/thmb/JB6mvzx2-EcY5bvJ71Cn5OoIAX4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/growing-yucca-baccata-5079092-hero-1519aaa1538f485a8c91013c331664b3.jpg
1227,1667847422-16997,https://www.thespruce.com/plants-a-to-z-5116344,Barrenwort Epimedium,https://www.thespruce.com/epimedium-growing-guide-5211581,https://www.thespruce.com/thmb/ixAbV99c9Q92RG9LWrmmgLcclQQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/epimedium-growing-guide-5211581-hero-3f91f95a730248c98b674e8d2607539b.jpg
1226,1667847419-16996,https://www.thespruce.com/plants-a-to-z-5116344,Bartlett Pear Pyrus communis,https://www.thespruce.com/bartlett-pear-tree-growing-guide-5211022,https://www.thespruce.com/thmb/OqOj5QT7BXRbGUGc_9TGwGC94g0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Bartlettpeartree-1c9341392c0a42599dcdcc3f23e1cbad.jpg
1225,1667847417-16995,https://www.thespruce.com/plants-a-to-z-5116344,Baseball Plant Euphorbia obesa,https://www.thespruce.com/baseball-plant-profile-4780511,https://www.thespruce.com/thmb/WM7zaUd8s3ezDp_5dlOFjtpzOIY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/baseball-plant-profile-4780511-09-b59f34d4a78c4f1393d7e1c9c6b7663e.jpg
1224,1667847414-16994,https://www.thespruce.com/plants-a-to-z-5116344,Basket Flower Centaurea americana,https://www.thespruce.com/basket-flower-growing-guide-5080959,https://www.thespruce.com/thmb/mzILAjS510MHypgEbzvMbxj4MJU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/basket-flower-growing-guide-5080959-hero-b65effa10c7144eba917c456c0b8989a.jpg
1223,1667847412-16993,https://www.thespruce.com/plants-a-to-z-5116344,Basswood Tilia,https://www.thespruce.com/basswood-tree-growing-guide-5196352,https://www.thespruce.com/thmb/W-cYEp7y7n4cJcoyp-pOq0-eCMY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/basswood-tree-growing-guide-5196352-hero-7b601ba279484f24af3507aaa2924b9b.jpg
1222,1667847409-16992,https://www.thespruce.com/plants-a-to-z-5116344,Bat Flower Tacca chantrieri,https://www.thespruce.com/bat-flower-plant-profile-4842137,https://www.thespruce.com/thmb/UKbGTqaSnJW6vJsXBSWtp3aHXQA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/batflowertaipei-8bb47c4813b2469eb4ecc748c277d562-5f4c9a6721cd4384af4a3cbd00c133d3.jpg
1221,1667847406-16991,https://www.thespruce.com/plants-a-to-z-5116344,Batik Iris Iris germanica'batik',https://www.thespruce.com/batik-german-iris-plant-care-5081369,https://www.thespruce.com/thmb/EBxvxVMLWlXs9lp3IOxTlKRvz3U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/batik-german-iris-plant-care-5081369-hero-aa5e79567a5d490a892f8010cb1d3368.JPG
1220,1667847403-16990,https://www.thespruce.com/plants-a-to-z-5116344,Beaked Hazelnut Corylus cornuta,https://www.thespruce.com/how-to-grow-and-care-for-beaked-hazelnut-5076082,https://www.thespruce.com/thmb/vyWRqtl1K1UOgY_kZaqNwe9o28A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-beaked-hazelnut-5076082-hero-0c2e563416644496887e734775c23269.jpg
1219,1667847401-16989,https://www.thespruce.com/plants-a-to-z-5116344,Bean Herb Satureja hortensis,https://www.thespruce.com/summary-savory-plant-profile-4869803,https://www.thespruce.com/thmb/jZUuKeVvf_M5BoAhPrmL7YETQxg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/summary-savory-plant-profile-4869803-hero-886be5996fe74faeb88057448456c951.jpg
1218,1667847398-16988,https://www.thespruce.com/plants-a-to-z-5116344,Bear's Breeches Acanthus mollis,https://www.thespruce.com/how-to-grow-bears-breeches-4125806,https://www.thespruce.com/thmb/5SQhLWmSQN39YDPYzHWwrPvC5uw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-bears-breeches-4125806_01-ed285ff3040842f0ba82e8dafb139535.jpg
1217,1667847396-16987,https://www.thespruce.com/plants-a-to-z-5116344,Bearded Iris Iris germanica,https://www.thespruce.com/iris-plant-profile-4589585,https://www.thespruce.com/thmb/3s_Ufi9oEEKHQAiQaVd905q2cdw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/iris-plant-profile-4589585_05-f9fe9eebd31d4461b9ba193876650167.jpg
1216,1667847393-16986,https://www.thespruce.com/plants-a-to-z-5116344,Beardtongue Penstemon,https://www.thespruce.com/penstemon-care-1316041,https://www.thespruce.com/thmb/F4tuKkWeMaPFHBIAIowc9yPlj4w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/penstemon-care-1316041-01-0140e2082bd040f6b2f93e1a934e2354.jpg
1215,1667847390-16985,https://www.thespruce.com/plants-a-to-z-5116344,Beautyberry Callicarpa americana,https://www.thespruce.com/beautyberry-shrubs-purple-berries-2132437,https://www.thespruce.com/thmb/kcuNyjBDWn1YvresmQEMAn0hM-g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/beautyberry-shrubs-purple-berries-2132437-01-bebbf5cd893a4cb2a01fdbce2901fe3a.jpg
1214,1667847388-16984,https://www.thespruce.com/plants-a-to-z-5116344,Becky Shasta Daisy Leucanthemum x superbum 'becky',https://www.thespruce.com/becky-shasta-daisy-flowers-2132612,https://www.thespruce.com/thmb/BnYFJd2qVff0dGXH2KN_taUztgQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/thespruce.com-becky-shasta-daisy-flowers-2132612-6-ab464bf301c8414093ab9302d87b5683.jpg
1213,1667847385-16983,https://www.thespruce.com/plants-a-to-z-5116344,Bee Balm Monarda,https://www.thespruce.com/bee-balm-growing-guide-5204121,https://www.thespruce.com/thmb/Ge7Tmxp5_3MLJbnkSlVkkA2EcYo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bee-balm-growing-guide-5204121-hero-530cd469e4e54b939d87ba4a5915ca32.jpg
1212,1667847383-16982,https://www.thespruce.com/plants-a-to-z-5116344,Beefsteak Tomato Solanum lycopersicum 'Beefsteak',https://www.thespruce.com/beefsteak-tomatoes-care-5189062,https://www.thespruce.com/thmb/dXumiQpSDSmEG0-OmUN-uxiBhow=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/beefsteak-tomatoes-care-5189062-02-ff21a23911cc44a88c860763d7a7163c.jpg
1211,1667847380-16981,https://www.thespruce.com/plants-a-to-z-5116344,Beet Beta vulgaris,https://www.thespruce.com/how-to-grow-beets-in-the-home-garden-1403456,https://www.thespruce.com/thmb/l1YaTEd9hIsVfWAVOMRHMpqEm7A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-beets-in-the-home-garden-1403456-hero-8995b6a465c24b03acf66d6d7cad00a9.jpg
1210,1667847375-16979,https://www.thespruce.com/plants-a-to-z-5116344,Bells Of Ireland Moluccella laevis,https://www.thespruce.com/bells-of-ireland-flower-1315696,https://www.thespruce.com/thmb/inpkC2IODCGEbSpHgUwl82ECN08=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bells-of-ireland-flower-1315696-hero-432517f64bf9407db4c31c76d3c49b28.jpg
1209,1667847372-16978,https://www.thespruce.com/plants-a-to-z-5116344,Bergamot Monarda didyma,https://www.thespruce.com/red-bee-balm-plants-2132327,https://www.thespruce.com/thmb/BgcwEKMQoXXb7Kyn5PLboPVYBTg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/red-bee-balm-plants-2132327-08-b967bdbf732d4b43918706323570f9c2.jpg
1208,1667847369-16977,https://www.thespruce.com/plants-a-to-z-5116344,Bergenia Bergenia cordifolia,https://www.thespruce.com/how-to-grow-and-care-for-bergenia-4688589,https://www.thespruce.com/thmb/oXFQbP24hGwwjmBsfC0Cf0nfsxM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-and-care-for-bergenia-4688589-hero-de061a587ddb48a7bd5dec73c949d196.JPG
1207,1667847367-16976,https://www.thespruce.com/plants-a-to-z-5116344,Better Boy Tomato Solanum lycopersicum ‘Better Boy’,https://www.thespruce.com/better-boy-tomatoes-profile-5186926,https://www.thespruce.com/thmb/LUvvVd0xh-fjSFVkKyJSM-fvB9s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/better-boy-tomatoes-profile-5186926-hero-82c73c196bbe47e1baa0491f72c7ccd6.jpg
1206,1667847364-16975,https://www.thespruce.com/plants-a-to-z-5116344,Bidens Bidens,https://www.thespruce.com/bidens-plant-profile-5069525,https://www.thespruce.com/thmb/JQ5CqrPLe7wjIcLwVj8exhcbn_o=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bidens-plant-profile-5069525-17-fbef5e44ce92449486a417bf46e898bd.jpg
1205,1667847361-16974,https://www.thespruce.com/plants-a-to-z-5116344,Big Bluestem Andropogon Gerardii,https://www.thespruce.com/big-bluestem-plant-profile-4845878,https://www.thespruce.com/thmb/JM3Qd-2NAS7NpnSeac9FW38kKUo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/big-bluestem-plant-profile-4845878-hero-0175570c9bb54ebeb905f7dcd266dc0b.jpg
1204,1667847358-16973,https://www.thespruce.com/plants-a-to-z-5116344,Bigleaf Magnolia Magnolia macrophylla,https://www.thespruce.com/bigleaf-magnolia-growing-profile-3269302,https://www.thespruce.com/thmb/H0Fm_n23zPTyXXyNt8p093wJeTQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bigleaf-magnolia-growing-profile-3269302-hero-21d0d7b9c325401590ea8da2653b007b.jpg
1203,1667847355-16972,https://www.thespruce.com/plants-a-to-z-5116344,Bigleaf Periwinkle Vinca Major,https://www.thespruce.com/bigleaf-periwinkle-vinca-major-profile-5181703,https://www.thespruce.com/thmb/wdzma-Cl-6ZZ9OtHDP16USXP7m4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/bigleaf-periwinkle-vinca-major-profile-5181703-hero-8f41ad476e904c99b34efd88190d5000.jpg
1202,1667847352-16971,https://www.thespruce.com/plants-a-to-z-5116344,Bird Of Paradise Strelitzia reginae,https://www.thespruce.com/how-to-grow-strelitzia-1902742,https://www.thespruce.com/thmb/U8a7UgeV7xV-SStcgoe6vszGiSw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/how-to-grow-strelitzia-1902742-02-9a29230e65d345c59770a020bc7586a2.jpg
1201,1667847350-16970,https://www.thespruce.com/plants-a-to-z-5116344,Bird's Nest Fern Asplenium nidus,https://www.thespruce.com/grow-asplenium-nidus-ferns-1902716,https://www.thespruce.com/thmb/lJL2T8YHvWT-lR1rNkUc62ugEms=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/grow-asplenium-nidus-ferns-1902716-02b-0bc442544fce421a9408c321b1a51148.jpg
1200,1667847347-16969,https://www.thespruce.com/plants-a-to-z-5116344,Black Ash Fraxinus nigra,https://www.thespruce.com/black-ash-tree-plant-profile-5074636,https://www.thespruce.com/thmb/p9i-OX42-5s94m4wAB2gwo8amSU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/black-ash-tree-plant-profile-5074636-hero-e09a0479a9eb47f1a6c8cd2fc47fed83.jpg
